context,response,quality_score,is_good
"Category: Home, Sentiment: neutral, Outcome: abandon, Message: I want to track my package that was supposed to arrive yesterday",Let me suggest DuraClean Vacuum which fits your requirements.,3.506640945614362,False
"Category: Electronics, Sentiment: negative, Outcome: purchase, Message: Do you ship to rural areas and what are the delivery times?",I'm sorry about that. Our TechPro Laptop has excellent excellent durability ratings.,3.5066308249549567,False
"Category: Home, Sentiment: negative, Outcome: abandon, Message: Can you recommend something within $50-100 budget?",I'm sorry about that. Our CozyComfort Sofa has excellent high customer ratings ratings.,3.506559722654667,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: What's your return policy?",I'm glad you're interested! I recommend TrekPro Jeans which has excellent reviews.,3.5063708852653077,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: The product arrived on time but the box was severely damaged",I'm sorry about that. Our UltraSound Headphones has excellent outstanding performance ratings.,3.5059105809899394,False
"Category: Home, Sentiment: neutral, Outcome: abandon, Message: The battery life on this device is much shorter than advertised",Let me suggest DuraClean Vacuum which fits your requirements.,3.5057617904011074,False
"Category: Electronics, Sentiment: positive, Outcome: purchase, Message: Can I get a gift receipt without showing the price?",Great choice! Our TechPro Laptop is highly rated for long warranty coverage.,3.5047093387873276,False
"Category: Clothing, Sentiment: negative, Outcome: abandon, Message: I need running shoes that are comfortable for long distances",I'm sorry about that. Our TrekPro Jeans has excellent excellent durability ratings.,3.5047046709414875,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: Can you recommend kitchen appliances that are energy efficient?",Perfect! I suggest TechPro Laptop - it's one of our best sellers.,3.50274220274679,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: Can you recommend kitchen appliances that are energy efficient?",I can help you with that. I recommend TechPro Laptop for your needs.,3.5027114559536923,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: The laptop I ordered arrived damaged, how do I get a refund?",Let me suggest TechPro Laptop which fits your requirements.,3.5026365327896216,False
"Category: Electronics, Sentiment: neutral, Outcome: purchase, Message: The product description doesn't match what I received",I'd recommend TechPro Laptop based on what you're looking for.,3.50262904546561,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: Can I add another item to my existing order that hasn't shipped?",I can help you with that. I recommend SmartView Monitor for your needs.,3.50239906988518,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: Looking for eco-friendly and sustainable clothing options",Let me suggest ComfortFit Shirt which fits your requirements.,3.501192486955155,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: Can you recommend kitchen appliances that are energy efficient?",Great choice! Our ActiveWear Jacket is highly rated for high customer ratings.,3.501140922836956,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: Looking for eco-friendly and sustainable clothing options",I'm sorry about that. Our UltraSound Headphones has excellent high customer ratings ratings.,3.5008347112764735,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I need durable furniture that can withstand kids and pets",Perfect! I suggest UltraSound Headphones - it's one of our best sellers.,3.500544083358403,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I want to upgrade my order to premium shipping before it leaves",I'm glad you're interested! I recommend UltraSound Headphones which has excellent reviews.,3.500036577735337,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: I received the wrong item and need to exchange it immediately",Let me suggest TrekPro Jeans which fits your requirements.,3.499978144426257,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: The laptop I ordered arrived damaged, how do I get a refund?",I can help you with that. I recommend SmartView Monitor for your needs.,3.4998331112735492,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: Do you ship to rural areas and what are the delivery times?",Great choice! Our ComfortFit Shirt is highly rated for high customer ratings.,3.499598901439382,False
"Category: Clothing, Sentiment: positive, Outcome: purchase, Message: The product description doesn't match what I received",Great choice! Our ComfortFit Shirt is highly rated for outstanding performance.,3.499480490532318,False
"Category: Electronics, Sentiment: neutral, Outcome: purchase, Message: Do you have any promotions or sales happening this weekend?",I'd recommend SmartView Monitor based on what you're looking for.,3.4990962190448482,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: Do you offer student discounts on laptops and tablets?",I'd recommend ComfortFit Shirt based on what you're looking for.,3.499011223901794,False
"Category: Home, Sentiment: positive, Outcome: purchase, Message: Can you recommend kitchen appliances that are energy efficient?",Great choice! Our SmartCook Blender is highly rated for premium quality materials.,3.4984680103918326,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: The sizing chart on your website seems inaccurate for clothing",I'd recommend SmartView Monitor based on what you're looking for.,3.49838255008194,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I need running shoes that are comfortable for long distances",I'm glad you're interested! I recommend SmartView Monitor which has excellent reviews.,3.4982439305753106,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: What are the shipping costs for express delivery options?",I'm glad you're interested! I recommend ActiveWear Jacket which has excellent reviews.,3.4979061579660073,False
"Category: Clothing, Sentiment: neutral, Outcome: escalate, Message: What's your return policy?",Let me suggest TrekPro Jeans which fits your requirements.,3.497566039516475,False
"Category: Clothing, Sentiment: negative, Outcome: abandon, Message: I want to upgrade my order to premium shipping before it leaves",I apologize for the issue. I recommend ActiveWear Jacket which has premium quality materials.,3.4968604612841814,False
"Category: Electronics, Sentiment: neutral, Outcome: purchase, Message: Can I exchange this jacket for a different style?",Let me suggest SmartView Monitor which fits your requirements.,3.4965346105320054,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: The customer service representative was very helpful yesterday",Let me suggest UltraSound Headphones which fits your requirements.,3.4963165168663046,False
"Category: Electronics, Sentiment: positive, Outcome: purchase, Message: Can you recommend a good quality backpack for hiking trips?",I'm glad you're interested! I recommend TechPro Laptop which has excellent reviews.,3.4961506638996727,False
"Category: Electronics, Sentiment: neutral, Outcome: purchase, Message: Can you recommend a good quality backpack for hiking trips?",I can help you with that. I recommend UltraSound Headphones for your needs.,3.4956980870080527,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: The product description doesn't match what I received",I'd recommend SmartView Monitor based on what you're looking for.,3.4956643187365164,False
"Category: Electronics, Sentiment: neutral, Outcome: escalate, Message: The sizing chart on your website seems inaccurate for clothing",I'd recommend SmartView Monitor based on what you're looking for.,3.49515084961437,False
"Category: Electronics, Sentiment: positive, Outcome: purchase, Message: I'm looking for a durable product for outdoor use",Great choice! Our UltraSound Headphones is highly rated for outstanding performance.,3.495029477053244,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: I need running shoes that are comfortable for long distances",I'd recommend TechPro Laptop based on what you're looking for.,3.493994330196671,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: I need a birthday gift for my sister who loves reading",I can help you with that. I recommend UltraSound Headphones for your needs.,3.493745371800459,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: The promotional code isn't working at checkout, please help",Perfect! I suggest SmartView Monitor - it's one of our best sellers.,3.4934583985754495,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: What is your policy on returns for opened electronics?",I'd recommend TechPro Laptop based on what you're looking for.,3.493374105502527,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: Can you recommend kitchen appliances that are energy efficient?",Let me suggest ComfortFit Shirt which fits your requirements.,3.493316306244886,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: I need technical support for setting up my new wireless router",I can help you with that. I recommend TechPro Laptop for your needs.,3.4926936223217053,False
"Category: Electronics, Sentiment: positive, Outcome: purchase, Message: Can you help me find wireless headphones with noise cancellation?",Great choice! Our TechPro Laptop is highly rated for high customer ratings.,3.4919616960093007,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: Do you offer student discounts on laptops and tablets?",Let me suggest ActiveWear Jacket which fits your requirements.,3.49165834485383,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: Do you ship to rural areas and what are the delivery times?",Let me suggest ComfortFit Shirt which fits your requirements.,3.4914735627202798,False
"Category: Clothing, Sentiment: positive, Outcome: escalate, Message: The item was listed as new but appears to be refurbished",I'm glad you're interested! I recommend TrekPro Jeans which has excellent reviews.,3.491442504296248,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: Looking for waterproof jackets suitable for rainy weather conditions",Perfect! I suggest SmartView Monitor - it's one of our best sellers.,3.4907183008533127,False
"Category: Home, Sentiment: positive, Outcome: abandon, Message: The sizing chart on your website seems inaccurate for clothing",Great choice! Our SmartCook Blender is highly rated for excellent durability.,3.49071480562042,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: My credit card was charged twice for the same order",I can help you with that. I recommend SmartView Monitor for your needs.,3.490385751750886,False
"Category: Electronics, Sentiment: neutral, Outcome: purchase, Message: Can I exchange this jacket for a different style?",I'd recommend UltraSound Headphones based on what you're looking for.,3.4900877263780163,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: Looking for vegan leather handbags that are stylish and affordable",Great choice! Our ActiveWear Jacket is highly rated for outstanding performance.,3.4900419799800364,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: The jeans I bought last month tore very easily and I'm disappointed",I can help you with that. I recommend TechPro Laptop for your needs.,3.489894041927385,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: The battery life on this device is much shorter than advertised",I'm sorry about that. Our UltraSound Headphones has excellent long warranty coverage ratings.,3.489634812813811,False
"Category: Electronics, Sentiment: positive, Outcome: purchase, Message: I want to upgrade my order to premium shipping before it leaves",I'm glad you're interested! I recommend SmartView Monitor which has excellent reviews.,3.48951354064036,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: My credit card was charged twice for the same order",Perfect! I suggest UltraSound Headphones - it's one of our best sellers.,3.4888889608854763,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: The product arrived on time but the box was severely damaged",I'm sorry about that. Our TechPro Laptop has excellent outstanding performance ratings.,3.4888333290470475,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: Do you offer student discounts on laptops and tablets?",Let me suggest TechPro Laptop which fits your requirements.,3.4887929476274184,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: What is your policy on returns for opened electronics?",I can help you with that. I recommend TechPro Laptop for your needs.,3.488557974367505,False
"Category: Home, Sentiment: neutral, Outcome: escalate, Message: What is the warranty period for electronic devices?",I can help you with that. I recommend SmartCook Blender for your needs.,3.4883697125627977,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: The shoes are too tight, can I return them after wearing once?",I'm sorry about that. Our UltraSound Headphones has excellent excellent durability ratings.,3.488262609933994,False
"Category: Clothing, Sentiment: positive, Outcome: escalate, Message: Can you recommend a good quality backpack for hiking trips?",Perfect! I suggest ComfortFit Shirt - it's one of our best sellers.,3.4881334538430036,False
"Category: Clothing, Sentiment: negative, Outcome: purchase, Message: What's your return policy?",I'm sorry about that. Our ComfortFit Shirt has excellent long warranty coverage ratings.,3.4880316848744863,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: I need running shoes that are comfortable for long distances",I'm sorry about that. Our TechPro Laptop has excellent premium quality materials ratings.,3.488022060987991,False
"Category: Home, Sentiment: negative, Outcome: abandon, Message: The product arrived on time but the box was severely damaged",I'm sorry about that. Our DuraClean Vacuum has excellent premium quality materials ratings.,3.4875135520122456,False
"Category: Sports, Sentiment: positive, Outcome: purchase, Message: Can you help me find wireless headphones with noise cancellation?",I'm glad you're interested! I recommend PowerLift Weights which has excellent reviews.,3.487355510057329,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: Do you have any promotions or sales happening this weekend?",Let me suggest UltraSound Headphones which fits your requirements.,3.487299302540529,False
"Category: Clothing, Sentiment: neutral, Outcome: purchase, Message: I'm looking for a durable product for outdoor use",I can help you with that. I recommend ActiveWear Jacket for your needs.,3.485541354339256,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: The product arrived on time but the box was severely damaged",I understand your frustration. Let me help you find SmartView Monitor with high customer ratings.,3.4854640135915913,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: The product photo looks different from what I actually received",Let me suggest TechPro Laptop which fits your requirements.,3.4852942488555096,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: Can I get a gift receipt without showing the price?",Let me suggest ActiveWear Jacket which fits your requirements.,3.4852899879699564,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I'm allergic to certain materials, what are the fabric contents?",Perfect! I suggest SmartView Monitor - it's one of our best sellers.,3.484681800465505,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: The battery life on this device is much shorter than advertised",I'm sorry about that. Our SmartView Monitor has excellent high customer ratings ratings.,3.4845818829234543,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I need a birthday gift for my sister who loves reading",Perfect! I suggest UltraSound Headphones - it's one of our best sellers.,3.4844404499583317,False
"Category: Electronics, Sentiment: negative, Outcome: purchase, Message: The customer service representative was very helpful yesterday",I apologize for the issue. I recommend SmartView Monitor which has high customer ratings.,3.4835574095247566,False
"Category: Electronics, Sentiment: positive, Outcome: escalate, Message: Do you have any promotions or sales happening this weekend?",I'm glad you're interested! I recommend TechPro Laptop which has excellent reviews.,3.4834731895469915,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: Do you have any promotions or sales happening this weekend?",I can help you with that. I recommend UltraSound Headphones for your needs.,3.4833356903310144,False
"Category: Electronics, Sentiment: positive, Outcome: escalate, Message: What is the warranty period for electronic devices?",Great choice! Our UltraSound Headphones is highly rated for excellent durability.,3.4831564604044387,False
"Category: Electronics, Sentiment: positive, Outcome: escalate, Message: Do you have this shirt in a larger size and different color?",Great choice! Our UltraSound Headphones is highly rated for excellent durability.,3.4826048157703298,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: The item was listed as new but appears to be refurbished",I can help you with that. I recommend TrekPro Jeans for your needs.,3.482175445618252,False
"Category: Sports, Sentiment: neutral, Outcome: purchase, Message: The quality of materials seems poor compared to previous versions",I can help you with that. I recommend FlexFit Yoga Mat for your needs.,3.481780576884352,False
"Category: Electronics, Sentiment: negative, Outcome: purchase, Message: I received the wrong item and need to exchange it immediately",I apologize for the issue. I recommend TechPro Laptop which has high customer ratings.,3.481686972359001,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: I need help choosing between these two smartphone models",Let me suggest TechPro Laptop which fits your requirements.,3.481447974811795,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: Can I exchange this jacket for a different style?",I'm glad you're interested! I recommend ActiveWear Jacket which has excellent reviews.,3.4813108534500876,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: The product arrived on time but the box was severely damaged",Perfect! I suggest ActiveWear Jacket - it's one of our best sellers.,3.4812152544161235,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: Can I add another item to my existing order that hasn't shipped?",I'd recommend ComfortFit Shirt based on what you're looking for.,3.4812029131392666,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: I want to upgrade my order to premium shipping before it leaves",I'd recommend ActiveWear Jacket based on what you're looking for.,3.4807789099614506,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: I need running shoes that are comfortable for long distances",I can help you with that. I recommend TechPro Laptop for your needs.,3.48068658475971,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: Looking for vegan leather handbags that are stylish and affordable",Let me suggest SmartView Monitor which fits your requirements.,3.480003357133253,False
"Category: Clothing, Sentiment: negative, Outcome: abandon, Message: The product arrived on time but the box was severely damaged",I apologize for the issue. I recommend ActiveWear Jacket which has high customer ratings.,3.4798167605259396,False
"Category: Electronics, Sentiment: positive, Outcome: purchase, Message: Can I add another item to my existing order that hasn't shipped?",Great choice! Our TechPro Laptop is highly rated for long warranty coverage.,3.478538836380646,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: My previous purchase broke after 2 weeks, need replacement",I'd recommend TechPro Laptop based on what you're looking for.,3.478519622175781,False
"Category: Clothing, Sentiment: neutral, Outcome: purchase, Message: The shoes are too tight, can I return them after wearing once?",I can help you with that. I recommend ComfortFit Shirt for your needs.,3.478489761447752,False
"Category: Electronics, Sentiment: neutral, Outcome: purchase, Message: What are the shipping costs for express delivery options?",I can help you with that. I recommend SmartView Monitor for your needs.,3.478280712791715,False
"Category: Electronics, Sentiment: neutral, Outcome: purchase, Message: I want to file a complaint about the rude customer service agent",I can help you with that. I recommend UltraSound Headphones for your needs.,3.4780899560543594,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: Looking for eco-friendly and sustainable clothing options",Great choice! Our SmartView Monitor is highly rated for premium quality materials.,3.477924743035876,False
"Category: Electronics, Sentiment: neutral, Outcome: purchase, Message: What is your policy on returns for opened electronics?",I can help you with that. I recommend UltraSound Headphones for your needs.,3.477675852970389,False
"Category: Electronics, Sentiment: neutral, Outcome: escalate, Message: I want to track my package that was supposed to arrive yesterday",I can help you with that. I recommend SmartView Monitor for your needs.,3.477254781254536,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: Looking for eco-friendly and sustainable clothing options",I can help you with that. I recommend TrekPro Jeans for your needs.,3.477252913544521,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: The product arrived on time but the box was severely damaged",Great choice! Our ActiveWear Jacket is highly rated for outstanding performance.,3.4768336864330864,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: I'm allergic to certain materials, what are the fabric contents?",I can help you with that. I recommend TechPro Laptop for your needs.,3.4767257625192456,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I love this brand and have been a loyal customer for years",I'm glad you're interested! I recommend TechPro Laptop which has excellent reviews.,3.476438878246401,False
"Category: Home, Sentiment: positive, Outcome: purchase, Message: Can you send me the instruction manual for this product?",Perfect! I suggest DuraClean Vacuum - it's one of our best sellers.,3.475788304334862,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: I'm looking for a durable product for outdoor use",I can help you with that. I recommend TechPro Laptop for your needs.,3.4757654174814157,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: Can you help me find wireless headphones with noise cancellation?",I'm sorry about that. Our UltraSound Headphones has excellent excellent durability ratings.,3.475185492831052,False
"Category: Electronics, Sentiment: neutral, Outcome: escalate, Message: I received the wrong item and need to exchange it immediately",I'd recommend TechPro Laptop based on what you're looking for.,3.4750683282113917,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I need running shoes that are comfortable for long distances",Great choice! Our TechPro Laptop is highly rated for high customer ratings.,3.474179092162732,False
"Category: Electronics, Sentiment: negative, Outcome: purchase, Message: What payment methods do you accept for international orders?",I apologize for the issue. I recommend UltraSound Headphones which has high customer ratings.,3.4741584663549907,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: I need this shipped urgently for a gift",I can help you with that. I recommend TrekPro Jeans for your needs.,3.4738011906789192,False
"Category: Electronics, Sentiment: positive, Outcome: purchase, Message: My credit card was charged twice for the same order",Perfect! I suggest SmartView Monitor - it's one of our best sellers.,3.4731432169256284,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I'm looking for a durable product for outdoor use",Perfect! I suggest TechPro Laptop - it's one of our best sellers.,3.4719697787249,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: Can you recommend a good quality backpack for hiking trips?",Great choice! Our ActiveWear Jacket is highly rated for excellent durability.,3.4718244084047254,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: Do you offer student discounts on laptops and tablets?",I'm glad you're interested! I recommend UltraSound Headphones which has excellent reviews.,3.471690560734957,False
"Category: Home, Sentiment: positive, Outcome: purchase, Message: The promotional code isn't working at checkout, please help",Great choice! Our CozyComfort Sofa is highly rated for excellent durability.,3.47146650568977,False
"Category: Sports, Sentiment: negative, Outcome: abandon, Message: What are the shipping costs for express delivery options?",I'm sorry about that. Our FlexFit Yoga Mat has excellent premium quality materials ratings.,3.4714143958564985,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I'm allergic to certain materials, what are the fabric contents?",Great choice! Our SmartView Monitor is highly rated for outstanding performance.,3.471360725873278,False
"Category: Electronics, Sentiment: neutral, Outcome: purchase, Message: I need running shoes that are comfortable for long distances",I can help you with that. I recommend TechPro Laptop for your needs.,3.4709521887819768,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I want to cancel my order before it ships tomorrow",I'm glad you're interested! I recommend UltraSound Headphones which has excellent reviews.,3.470768127039512,False
"Category: Clothing, Sentiment: positive, Outcome: purchase, Message: Can you recommend something within $50-100 budget?",I'm glad you're interested! I recommend ActiveWear Jacket which has excellent reviews.,3.47038925678459,False
"Category: Electronics, Sentiment: positive, Outcome: escalate, Message: The sizing chart on your website seems inaccurate for clothing",Great choice! Our TechPro Laptop is highly rated for long warranty coverage.,3.469907107702234,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: The item was listed as new but appears to be refurbished",I understand your frustration. Let me help you find UltraSound Headphones with premium quality materials.,3.4698107940668272,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I need running shoes that are comfortable for long distances",Perfect! I suggest UltraSound Headphones - it's one of our best sellers.,3.469602525131031,False
"Category: Electronics, Sentiment: neutral, Outcome: escalate, Message: I'm looking for a durable product for outdoor use",Let me suggest TechPro Laptop which fits your requirements.,3.4694839923340863,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: The shoes are too tight, can I return them after wearing once?",Perfect! I suggest UltraSound Headphones - it's one of our best sellers.,3.469455277391129,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: Can you recommend kitchen appliances that are energy efficient?",Great choice! Our TrekPro Jeans is highly rated for long warranty coverage.,3.4694015850092206,False
"Category: Electronics, Sentiment: positive, Outcome: escalate, Message: I'm looking for a durable product for outdoor use",I'm glad you're interested! I recommend TechPro Laptop which has excellent reviews.,3.4693159034410552,False
"Category: Clothing, Sentiment: negative, Outcome: purchase, Message: Do you offer student discounts on laptops and tablets?",I'm sorry about that. Our ActiveWear Jacket has excellent premium quality materials ratings.,3.4687627537326433,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: My credit card was charged twice for the same order",I'd recommend TechPro Laptop based on what you're looking for.,3.4685096877309127,False
"Category: Home, Sentiment: positive, Outcome: abandon, Message: I need help choosing between these two smartphone models",Great choice! Our DuraClean Vacuum is highly rated for premium quality materials.,3.4681641453292005,False
"Category: Clothing, Sentiment: neutral, Outcome: escalate, Message: I'm allergic to certain materials, what are the fabric contents?",Let me suggest TrekPro Jeans which fits your requirements.,3.4680988992406054,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: What's your return policy?",Great choice! Our UltraSound Headphones is highly rated for high customer ratings.,3.4680536350458357,False
"Category: Clothing, Sentiment: negative, Outcome: abandon, Message: I need a birthday gift for my sister who loves reading",I'm sorry about that. Our TrekPro Jeans has excellent long warranty coverage ratings.,3.467854135689339,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: I need this shipped urgently for a gift",Perfect! I suggest SmartView Monitor - it's one of our best sellers.,3.467135212559239,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: Do you have any promotions or sales happening this weekend?",I'm sorry about that. Our TechPro Laptop has excellent premium quality materials ratings.,3.466720419311147,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: I received the wrong item and need to exchange it immediately",I'm glad you're interested! I recommend ComfortFit Shirt which has excellent reviews.,3.4665626129188905,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: The customer service representative was very helpful yesterday",Perfect! I suggest ComfortFit Shirt - it's one of our best sellers.,3.4665193007471298,False
"Category: Electronics, Sentiment: negative, Outcome: abandon, Message: Can I exchange this jacket for a different style?",I understand your frustration. Let me help you find UltraSound Headphones with high customer ratings.,3.466410750037059,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: The promotional code isn't working at checkout, please help",Perfect! I suggest TechPro Laptop - it's one of our best sellers.,3.4661024654395742,False
"Category: Clothing, Sentiment: negative, Outcome: abandon, Message: I want to file a complaint about the rude customer service agent",I'm sorry about that. Our TrekPro Jeans has excellent excellent durability ratings.,3.4661019110936953,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: Can I get a gift receipt without showing the price?",I'm glad you're interested! I recommend UltraSound Headphones which has excellent reviews.,3.4659625975354214,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: Do you ship to rural areas and what are the delivery times?",Let me suggest TrekPro Jeans which fits your requirements.,3.4658332421698934,False
"Category: Electronics, Sentiment: neutral, Outcome: purchase, Message: Do you ship to rural areas and what are the delivery times?",Let me suggest TechPro Laptop which fits your requirements.,3.4653133655127633,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: The laptop I ordered arrived damaged, how do I get a refund?",I'm glad you're interested! I recommend SmartView Monitor which has excellent reviews.,3.464940208420116,False
"Category: Clothing, Sentiment: positive, Outcome: purchase, Message: The customer service representative was very helpful yesterday",I'm glad you're interested! I recommend TrekPro Jeans which has excellent reviews.,3.464675103822147,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: What is your policy on returns for opened electronics?",I'd recommend TechPro Laptop based on what you're looking for.,3.463791125477892,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: What is your policy on returns for opened electronics?",Let me suggest UltraSound Headphones which fits your requirements.,3.4630465355569853,False
"Category: Clothing, Sentiment: neutral, Outcome: purchase, Message: I want to cancel my order before it ships tomorrow",I'd recommend ActiveWear Jacket based on what you're looking for.,3.462996780786167,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: The laptop I ordered arrived damaged, how do I get a refund?",I can help you with that. I recommend SmartView Monitor for your needs.,3.462892043146465,False
"Category: Clothing, Sentiment: neutral, Outcome: escalate, Message: I want to cancel my order before it ships tomorrow",I'd recommend ActiveWear Jacket based on what you're looking for.,3.462831806377832,False
"Category: Electronics, Sentiment: positive, Outcome: escalate, Message: Can you recommend something within $50-100 budget?",Perfect! I suggest TechPro Laptop - it's one of our best sellers.,3.4625339343949797,False
"Category: Electronics, Sentiment: neutral, Outcome: abandon, Message: I need a birthday gift for my sister who loves reading",I can help you with that. I recommend UltraSound Headphones for your needs.,3.4622639239701054,False
"Category: Clothing, Sentiment: neutral, Outcome: abandon, Message: Looking for high-rated items with good reviews",I'd recommend ComfortFit Shirt based on what you're looking for.,3.4617779382830123,False
"Category: Electronics, Sentiment: negative, Outcome: purchase, Message: The product description doesn't match what I received",I apologize for the issue. I recommend UltraSound Headphones which has excellent durability.,3.4613367863933737,False
"Category: Clothing, Sentiment: neutral, Outcome: purchase, Message: Can you send me the instruction manual for this product?",Let me suggest TrekPro Jeans which fits your requirements.,3.4607252081690754,False
"Category: Electronics, Sentiment: positive, Outcome: purchase, Message: The promotional code isn't working at checkout, please help",I'm glad you're interested! I recommend TechPro Laptop which has excellent reviews.,3.4600863483981636,False
"Category: Electronics, Sentiment: neutral, Outcome: purchase, Message: My credit card was charged twice for the same order",Let me suggest UltraSound Headphones which fits your requirements.,3.459985899740352,False
"Category: Electronics, Sentiment: positive, Outcome: abandon, Message: The battery life on this device is much shorter than advertised",Perfect! I suggest SmartView Monitor - it's one of our best sellers.,3.4598333220302853,False
"Category: Clothing, Sentiment: positive, Outcome: abandon, Message: The item was listed as new but appears to be refurbished",Great choice! Our ActiveWear Jacket is highly rated for premium quality materials.,3.4594699076255186,False
"Category: Clothing, Sentiment: positive, Outcome: escalate, Message: What are the best-selling products in your sports equipment category?",Perfect! I suggest TrekPro Jeans - it's one of our best sellers.,3.4585752996015553,False
