customer_id,product_category,sentiment,timestamp,conversation_text,outcome
CUST_004480,Clothing,neutral,2020-02-12T00:00:00,I'm looking for a durable product for outdoor use,purchase
CUST_004492,Electronics,neutral,2022-04-10T00:00:00,Can I exchange this jacket for a different style?,abandon
CUST_004498,Electronics,positive,2024-04-30T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_004499,Electronics,positive,2024-10-23T00:00:00,Can you send me the instruction manual for this product?,abandon
CUST_004505,Electronics,positive,2024-01-18T00:00:00,I need running shoes that are comfortable for long distances,purchase
CUST_004510,Electronics,neutral,2024-01-22T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_004511,Electronics,negative,2020-09-04T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_004513,Electronics,positive,2024-02-13T00:00:00,The item was listed as new but appears to be refurbished,abandon
CUST_004515,Electronics,positive,2022-10-13T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_004516,Electronics,negative,2019-04-06T00:00:00,I need help choosing between these two smartphone models,purchase
CUST_004518,Clothing,positive,2024-08-19T00:00:00,"The shoes are too tight, can I return them after wearing once?",purchase
CUST_004519,Clothing,negative,2019-01-17T00:00:00,I received the wrong item and need to exchange it immediately,abandon
CUST_004520,Home,positive,2020-07-10T00:00:00,I need technical support for setting up my new wireless router,abandon
CUST_004522,Clothing,positive,2020-10-28T00:00:00,I need a birthday gift for my sister who loves reading,abandon
CUST_004523,Electronics,positive,2023-06-30T00:00:00,My credit card was charged twice for the same order,abandon
CUST_004532,Electronics,positive,2019-04-27T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_004537,Sports,neutral,2021-01-08T00:00:00,Can I add another item to my existing order that hasn't shipped?,escalate
CUST_004539,Electronics,neutral,2022-10-14T00:00:00,I want to cancel my order before it ships tomorrow,purchase
CUST_004541,Electronics,negative,2023-09-03T00:00:00,The sizing chart on your website seems inaccurate for clothing,abandon
CUST_004542,Home,neutral,2023-01-15T00:00:00,The battery life on this device is much shorter than advertised,purchase
CUST_004546,Electronics,negative,2024-10-25T00:00:00,The battery life on this device is much shorter than advertised,purchase
CUST_004548,Electronics,positive,2021-09-22T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_004549,Electronics,neutral,2024-01-22T00:00:00,I need durable furniture that can withstand kids and pets,abandon
CUST_004556,Home,positive,2024-04-18T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_004564,Electronics,negative,2020-07-13T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_004565,Electronics,positive,2024-03-10T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_004568,Electronics,negative,2024-08-07T00:00:00,Do you ship to rural areas and what are the delivery times?,escalate
CUST_004572,Electronics,neutral,2023-10-14T00:00:00,The battery life on this device is much shorter than advertised,escalate
CUST_004575,Electronics,positive,2019-06-28T00:00:00,The battery life on this device is much shorter than advertised,abandon
CUST_004576,Electronics,positive,2020-03-22T00:00:00,I'm looking for a durable product for outdoor use,abandon
CUST_004578,Clothing,neutral,2021-01-05T00:00:00,The quality of materials seems poor compared to previous versions,purchase
CUST_004579,Electronics,positive,2020-09-11T00:00:00,Can I add another item to my existing order that hasn't shipped?,abandon
CUST_004586,Electronics,positive,2021-11-22T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_004589,Electronics,positive,2023-01-11T00:00:00,Do you have any promotions or sales happening this weekend?,abandon
CUST_004590,Sports,neutral,2023-12-03T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_004592,Clothing,negative,2024-09-22T00:00:00,I need a birthday gift for my sister who loves reading,abandon
CUST_004596,Clothing,neutral,2021-07-08T00:00:00,My credit card was charged twice for the same order,abandon
CUST_004599,Electronics,positive,2021-03-19T00:00:00,I need durable furniture that can withstand kids and pets,purchase
CUST_004602,Electronics,positive,2019-08-22T00:00:00,I need help choosing between these two smartphone models,abandon
CUST_004603,Electronics,negative,2023-04-24T00:00:00,I love this brand and have been a loyal customer for years,abandon
CUST_004610,Electronics,positive,2020-01-12T00:00:00,Can you recommend a good quality backpack for hiking trips?,purchase
CUST_004613,Clothing,positive,2023-11-02T00:00:00,"The shoes are too tight, can I return them after wearing once?",purchase
CUST_004614,Electronics,positive,2021-06-29T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_004617,Electronics,neutral,2023-05-03T00:00:00,I need help choosing between these two smartphone models,abandon
CUST_004620,Electronics,neutral,2022-01-29T00:00:00,What is your policy on returns for opened electronics?,abandon
CUST_004622,Clothing,neutral,2023-11-16T00:00:00,Can you price match if I found this cheaper elsewhere?,abandon
CUST_004624,Electronics,neutral,2021-04-14T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_004626,Home,neutral,2022-04-26T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_004628,Electronics,positive,2024-10-08T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_004634,Electronics,neutral,2019-07-06T00:00:00,What are the shipping costs for express delivery options?,purchase
CUST_004635,Clothing,negative,2019-11-05T00:00:00,I want to file a complaint about the rude customer service agent,purchase
CUST_004639,Clothing,neutral,2021-07-18T00:00:00,I need this shipped urgently for a gift,abandon
CUST_004641,Electronics,positive,2024-01-07T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,abandon
CUST_004643,Electronics,positive,2023-10-21T00:00:00,The jeans I bought last month tore very easily and I'm disappointed,abandon
CUST_004646,Electronics,positive,2024-03-13T00:00:00,I'm looking for a durable product for outdoor use,abandon
CUST_004647,Electronics,positive,2019-08-03T00:00:00,I'm looking for a durable product for outdoor use,abandon
CUST_004653,Electronics,positive,2024-11-04T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,abandon
CUST_004655,Clothing,neutral,2024-01-07T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_004657,Electronics,negative,2020-03-01T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_004658,Electronics,neutral,2021-02-02T00:00:00,"The promotional code isn't working at checkout, please help",escalate
CUST_004659,Electronics,neutral,2020-08-03T00:00:00,What is your policy on returns for opened electronics?,purchase
CUST_004664,Clothing,neutral,2023-11-04T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",abandon
CUST_004666,Clothing,positive,2024-05-30T00:00:00,The battery life on this device is much shorter than advertised,purchase
CUST_004669,Home,negative,2023-01-11T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_004682,Clothing,positive,2020-07-06T00:00:00,Looking for vegan leather handbags that are stylish and affordable,abandon
CUST_004683,Electronics,positive,2020-11-21T00:00:00,I need this shipped urgently for a gift,abandon
CUST_004684,Clothing,positive,2022-11-06T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_004685,Electronics,neutral,2021-03-30T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_004687,Electronics,negative,2023-05-22T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_004693,Electronics,neutral,2021-12-20T00:00:00,The product description doesn't match what I received,escalate
CUST_004694,Electronics,negative,2019-03-20T00:00:00,"The promotional code isn't working at checkout, please help",escalate
CUST_004701,Electronics,neutral,2019-01-01T00:00:00,What is your policy on returns for opened electronics?,purchase
CUST_004703,Electronics,positive,2024-12-27T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_004704,Clothing,negative,2024-08-01T00:00:00,The battery life on this device is much shorter than advertised,abandon
CUST_004711,Clothing,positive,2024-08-08T00:00:00,Can you recommend something within $50-100 budget?,abandon
CUST_004713,Electronics,positive,2024-10-05T00:00:00,The sizing chart on your website seems inaccurate for clothing,abandon
CUST_004714,Electronics,positive,2019-11-28T00:00:00,The jeans I bought last month tore very easily and I'm disappointed,abandon
CUST_004718,Electronics,neutral,2023-02-17T00:00:00,My credit card was charged twice for the same order,abandon
CUST_004727,Sports,neutral,2022-08-08T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_004729,Electronics,positive,2022-12-16T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",abandon
CUST_004730,Clothing,neutral,2019-11-28T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",abandon
CUST_004731,Electronics,neutral,2019-06-27T00:00:00,The product photo looks different from what I actually received,abandon
CUST_004735,Electronics,positive,2019-10-04T00:00:00,What is your policy on returns for opened electronics?,purchase
CUST_004737,Electronics,neutral,2024-11-22T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",abandon
CUST_004740,Electronics,positive,2024-07-26T00:00:00,The quality of materials seems poor compared to previous versions,purchase
CUST_004745,Electronics,positive,2019-10-14T00:00:00,Can you recommend something within $50-100 budget?,abandon
CUST_004755,Electronics,negative,2022-04-30T00:00:00,I want to file a complaint about the rude customer service agent,abandon
CUST_004756,Electronics,negative,2020-10-26T00:00:00,"The promotional code isn't working at checkout, please help",purchase
CUST_004758,Electronics,neutral,2022-09-28T00:00:00,I received the wrong item and need to exchange it immediately,abandon
CUST_004761,Electronics,negative,2022-07-19T00:00:00,Can you recommend something within $50-100 budget?,abandon
CUST_004768,Clothing,positive,2022-02-09T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_004775,Electronics,positive,2021-08-19T00:00:00,The product description doesn't match what I received,abandon
CUST_004781,Clothing,positive,2022-05-10T00:00:00,Do you ship to rural areas and what are the delivery times?,purchase
CUST_004789,Electronics,positive,2023-02-23T00:00:00,Do you offer student discounts on laptops and tablets?,abandon
CUST_004793,Home,neutral,2020-11-09T00:00:00,Can you recommend something within $50-100 budget?,abandon
CUST_004795,Electronics,neutral,2024-01-09T00:00:00,What's your return policy?,abandon
CUST_004806,Home,positive,2024-08-14T00:00:00,My credit card was charged twice for the same order,abandon
CUST_004809,Electronics,positive,2019-08-20T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_004810,Electronics,neutral,2019-11-01T00:00:00,I received the wrong item and need to exchange it immediately,abandon
CUST_004816,Electronics,neutral,2021-05-27T00:00:00,What is your policy on returns for opened electronics?,abandon
CUST_004817,Electronics,positive,2019-04-11T00:00:00,Can you recommend kitchen appliances that are energy efficient?,escalate
CUST_004821,Clothing,neutral,2021-06-01T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",escalate
CUST_004824,Electronics,neutral,2022-03-04T00:00:00,Can I add another item to my existing order that hasn't shipped?,abandon
CUST_004825,Electronics,positive,2024-10-21T00:00:00,What's your return policy?,abandon
CUST_004826,Clothing,negative,2023-04-11T00:00:00,What are the best-selling products in your sports equipment category?,abandon
CUST_004833,Electronics,positive,2020-03-20T00:00:00,What are the best-selling products in your sports equipment category?,purchase
CUST_004843,Electronics,negative,2022-08-22T00:00:00,I need help choosing between these two smartphone models,abandon
CUST_004844,Electronics,negative,2020-11-19T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_004847,Home,positive,2021-12-09T00:00:00,What are the best-selling products in your sports equipment category?,abandon
CUST_004849,Clothing,neutral,2023-08-02T00:00:00,What is your policy on returns for opened electronics?,escalate
CUST_004852,Electronics,positive,2022-07-31T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_004856,Electronics,positive,2022-06-02T00:00:00,Do you have this shirt in a larger size and different color?,abandon
CUST_004859,Clothing,negative,2023-02-19T00:00:00,The product photo looks different from what I actually received,escalate
CUST_004860,Electronics,neutral,2020-09-28T00:00:00,Do you offer student discounts on laptops and tablets?,purchase
CUST_004861,Electronics,positive,2019-09-06T00:00:00,What's your return policy?,abandon
CUST_004868,Electronics,negative,2020-09-29T00:00:00,I want to file a complaint about the rude customer service agent,abandon
CUST_004870,Clothing,neutral,2019-05-23T00:00:00,The quality of materials seems poor compared to previous versions,purchase
CUST_004872,Clothing,neutral,2021-04-20T00:00:00,"The promotional code isn't working at checkout, please help",escalate
CUST_004876,Electronics,neutral,2021-04-16T00:00:00,I want to file a complaint about the rude customer service agent,abandon
CUST_004878,Clothing,neutral,2023-06-17T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_004881,Clothing,neutral,2022-03-30T00:00:00,Do you have any promotions or sales happening this weekend?,abandon
CUST_004885,Home,positive,2023-08-29T00:00:00,What's your return policy?,abandon
CUST_004886,Electronics,neutral,2024-05-12T00:00:00,I need a birthday gift for my sister who loves reading,abandon
CUST_004892,Electronics,negative,2021-11-15T00:00:00,I received the wrong item and need to exchange it immediately,abandon
CUST_004894,Electronics,positive,2020-06-17T00:00:00,What are the best-selling products in your sports equipment category?,abandon
CUST_004896,Electronics,positive,2020-02-02T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_004897,Clothing,negative,2021-06-12T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_004900,Clothing,negative,2020-11-06T00:00:00,My credit card was charged twice for the same order,abandon
CUST_004901,Clothing,neutral,2021-12-16T00:00:00,What payment methods do you accept for international orders?,escalate
CUST_004902,Electronics,positive,2022-03-15T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_004903,Clothing,positive,2019-02-17T00:00:00,I want to file a complaint about the rude customer service agent,abandon
CUST_004906,Electronics,positive,2019-12-05T00:00:00,I need technical support for setting up my new wireless router,abandon
CUST_004907,Electronics,neutral,2019-04-24T00:00:00,The sizing chart on your website seems inaccurate for clothing,escalate
CUST_004911,Clothing,neutral,2022-01-27T00:00:00,The sizing chart on your website seems inaccurate for clothing,abandon
CUST_004913,Home,neutral,2024-02-07T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_004915,Electronics,neutral,2019-04-09T00:00:00,Can I exchange this jacket for a different style?,purchase
CUST_004916,Clothing,negative,2019-10-30T00:00:00,"The promotional code isn't working at checkout, please help",abandon
CUST_004924,Home,neutral,2020-07-03T00:00:00,"The promotional code isn't working at checkout, please help",purchase
CUST_004926,Electronics,neutral,2024-02-22T00:00:00,Can you send me the instruction manual for this product?,purchase
CUST_004927,Clothing,positive,2023-08-19T00:00:00,Can you help me find wireless headphones with noise cancellation?,purchase
CUST_004929,Electronics,negative,2019-06-04T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_004935,Clothing,negative,2022-08-03T00:00:00,The item was listed as new but appears to be refurbished,abandon
CUST_004936,Clothing,positive,2022-03-25T00:00:00,I want to file a complaint about the rude customer service agent,abandon
CUST_004940,Clothing,neutral,2020-03-19T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_004941,Electronics,negative,2023-10-13T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_004949,Electronics,positive,2021-11-02T00:00:00,"The shoes are too tight, can I return them after wearing once?",purchase
CUST_004953,Home,positive,2024-07-06T00:00:00,Do you have any promotions or sales happening this weekend?,abandon
CUST_004967,Home,neutral,2019-12-29T00:00:00,"The promotional code isn't working at checkout, please help",abandon
CUST_004969,Electronics,neutral,2023-11-25T00:00:00,I want to cancel my order before it ships tomorrow,purchase
CUST_004970,Electronics,positive,2021-09-16T00:00:00,Can you send me the instruction manual for this product?,abandon
CUST_004975,Electronics,neutral,2019-01-22T00:00:00,What payment methods do you accept for international orders?,abandon
CUST_004978,Electronics,neutral,2022-09-28T00:00:00,Can you recommend something within $50-100 budget?,abandon
CUST_004981,Electronics,neutral,2019-09-18T00:00:00,"The shoes are too tight, can I return them after wearing once?",purchase
CUST_004982,Electronics,positive,2021-04-02T00:00:00,Can I exchange this jacket for a different style?,abandon
CUST_004984,Sports,positive,2023-09-20T00:00:00,Do you have this shirt in a larger size and different color?,abandon
CUST_004985,Clothing,negative,2019-07-11T00:00:00,Can you recommend kitchen appliances that are energy efficient?,abandon
CUST_004986,Electronics,neutral,2024-07-04T00:00:00,Do you offer student discounts on laptops and tablets?,abandon
CUST_004987,Home,positive,2019-03-11T00:00:00,I need a birthday gift for my sister who loves reading,escalate
CUST_004990,Electronics,neutral,2023-04-23T00:00:00,The item was listed as new but appears to be refurbished,abandon
CUST_004992,Clothing,negative,2020-07-14T00:00:00,Looking for eco-friendly and sustainable clothing options,purchase
CUST_004994,Electronics,neutral,2021-07-24T00:00:00,I received the wrong item and need to exchange it immediately,purchase
CUST_005009,Clothing,neutral,2023-09-02T00:00:00,I want to cancel my order before it ships tomorrow,purchase
CUST_005011,Electronics,negative,2019-01-17T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_005013,Clothing,positive,2021-04-21T00:00:00,The jeans I bought last month tore very easily and I'm disappointed,purchase
CUST_005015,Clothing,positive,2021-05-20T00:00:00,Can I get a gift receipt without showing the price?,escalate
CUST_005017,Home,neutral,2019-03-26T00:00:00,"My previous purchase broke after 2 weeks, need replacement",abandon
CUST_005022,Electronics,negative,2023-08-26T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_005026,Electronics,neutral,2023-12-06T00:00:00,I'm looking for a durable product for outdoor use,escalate
CUST_005027,Home,positive,2024-05-24T00:00:00,The product photo looks different from what I actually received,purchase
CUST_005029,Electronics,neutral,2023-06-22T00:00:00,The product description doesn't match what I received,purchase
CUST_005033,Electronics,positive,2020-08-30T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_005034,Clothing,positive,2019-06-11T00:00:00,Do you ship to rural areas and what are the delivery times?,purchase
CUST_005040,Clothing,negative,2019-03-20T00:00:00,My credit card was charged twice for the same order,purchase
CUST_005044,Electronics,positive,2019-07-01T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_005046,Clothing,negative,2023-07-17T00:00:00,Looking for vegan leather handbags that are stylish and affordable,abandon
CUST_005047,Electronics,positive,2021-02-03T00:00:00,I need this shipped urgently for a gift,abandon
CUST_005050,Electronics,positive,2022-03-17T00:00:00,Do you have any promotions or sales happening this weekend?,abandon
CUST_005052,Electronics,positive,2023-06-15T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_005055,Clothing,neutral,2023-05-19T00:00:00,"The laptop I ordered arrived damaged, how do I get a refund?",purchase
CUST_005069,Clothing,neutral,2024-05-14T00:00:00,The item was listed as new but appears to be refurbished,abandon
CUST_005070,Sports,neutral,2023-02-03T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_005072,Electronics,positive,2022-10-24T00:00:00,The sizing chart on your website seems inaccurate for clothing,escalate
CUST_005076,Electronics,negative,2021-05-28T00:00:00,Looking for high-rated items with good reviews,abandon
CUST_005078,Electronics,negative,2021-02-01T00:00:00,The battery life on this device is much shorter than advertised,abandon
CUST_005081,Home,positive,2021-07-02T00:00:00,"The shoes are too tight, can I return them after wearing once?",abandon
CUST_005082,Electronics,positive,2019-05-27T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_005083,Clothing,neutral,2023-07-08T00:00:00,I need help choosing between these two smartphone models,escalate
CUST_005084,Electronics,neutral,2019-11-27T00:00:00,What payment methods do you accept for international orders?,purchase
CUST_005089,Electronics,neutral,2024-04-18T00:00:00,I want to file a complaint about the rude customer service agent,abandon
CUST_005091,Home,negative,2021-11-26T00:00:00,The product arrived on time but the box was severely damaged,abandon
CUST_005094,Electronics,positive,2019-10-28T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_005095,Sports,positive,2021-03-20T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",abandon
CUST_005098,Electronics,positive,2023-08-06T00:00:00,Can you send me the instruction manual for this product?,purchase
CUST_005100,Electronics,negative,2023-07-02T00:00:00,"I'm allergic to certain materials, what are the fabric contents?",purchase
CUST_005104,Clothing,positive,2020-04-11T00:00:00,What's your return policy?,abandon
CUST_005111,Clothing,neutral,2022-08-04T00:00:00,"My previous purchase broke after 2 weeks, need replacement",escalate
CUST_005113,Electronics,neutral,2023-07-05T00:00:00,The product arrived on time but the box was severely damaged,abandon
CUST_005116,Electronics,positive,2023-06-26T00:00:00,Do you have this shirt in a larger size and different color?,purchase
CUST_005119,Electronics,neutral,2023-03-22T00:00:00,My credit card was charged twice for the same order,escalate
CUST_005122,Home,negative,2023-03-22T00:00:00,What's your return policy?,purchase
CUST_005124,Clothing,positive,2024-10-22T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_005128,Clothing,positive,2022-06-28T00:00:00,Can I get a gift receipt without showing the price?,purchase
CUST_005133,Clothing,negative,2023-03-11T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_005139,Electronics,negative,2021-08-16T00:00:00,What are the best-selling products in your sports equipment category?,purchase
CUST_005145,Clothing,neutral,2020-08-02T00:00:00,The battery life on this device is much shorter than advertised,abandon
CUST_005146,Electronics,positive,2020-09-14T00:00:00,What is the warranty period for electronic devices?,escalate
CUST_005153,Home,negative,2021-03-04T00:00:00,The item was listed as new but appears to be refurbished,escalate
CUST_005154,Clothing,positive,2021-10-13T00:00:00,Can I exchange this jacket for a different style?,abandon
CUST_005155,Electronics,neutral,2022-02-15T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_005163,Electronics,negative,2022-02-19T00:00:00,Do you have any promotions or sales happening this weekend?,escalate
CUST_005164,Home,positive,2021-01-11T00:00:00,I need help choosing between these two smartphone models,abandon
CUST_005166,Electronics,positive,2022-10-21T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_005169,Electronics,positive,2022-08-30T00:00:00,Looking for vegan leather handbags that are stylish and affordable,purchase
CUST_005173,Electronics,positive,2019-03-22T00:00:00,What is your policy on returns for opened electronics?,abandon
CUST_005174,Clothing,positive,2021-03-01T00:00:00,I want to file a complaint about the rude customer service agent,abandon
CUST_005175,Clothing,neutral,2019-08-14T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_005178,Clothing,negative,2022-10-03T00:00:00,The item was listed as new but appears to be refurbished,abandon
CUST_005180,Clothing,negative,2021-04-29T00:00:00,I want to cancel my order before it ships tomorrow,purchase
CUST_005183,Electronics,negative,2022-06-16T00:00:00,I want to file a complaint about the rude customer service agent,escalate
CUST_005184,Clothing,positive,2024-07-23T00:00:00,Can you price match if I found this cheaper elsewhere?,purchase
CUST_005188,Sports,negative,2020-09-28T00:00:00,I need this shipped urgently for a gift,abandon
CUST_005198,Electronics,positive,2023-08-12T00:00:00,The product arrived on time but the box was severely damaged,abandon
CUST_005200,Clothing,neutral,2020-03-20T00:00:00,Can you help me find wireless headphones with noise cancellation?,abandon
CUST_005202,Clothing,negative,2020-04-24T00:00:00,Do you have any promotions or sales happening this weekend?,escalate
CUST_005206,Electronics,negative,2023-12-23T00:00:00,Can I add another item to my existing order that hasn't shipped?,purchase
CUST_005208,Electronics,positive,2024-08-03T00:00:00,I want to track my package that was supposed to arrive yesterday,purchase
CUST_005210,Electronics,neutral,2020-11-13T00:00:00,The product photo looks different from what I actually received,abandon
CUST_005215,Clothing,neutral,2020-05-03T00:00:00,The jeans I bought last month tore very easily and I'm disappointed,abandon
CUST_005219,Electronics,positive,2023-07-13T00:00:00,Looking for waterproof jackets suitable for rainy weather conditions,abandon
CUST_005220,Clothing,negative,2019-01-29T00:00:00,My credit card was charged twice for the same order,abandon
CUST_005222,Electronics,positive,2020-10-27T00:00:00,Can you recommend kitchen appliances that are energy efficient?,purchase
CUST_005226,Electronics,negative,2019-08-19T00:00:00,I want to upgrade my order to premium shipping before it leaves,abandon
CUST_005232,Electronics,neutral,2023-01-19T00:00:00,I want to cancel my order before it ships tomorrow,abandon
CUST_005233,Clothing,neutral,2022-09-18T00:00:00,What is your policy on returns for opened electronics?,purchase
CUST_005234,Electronics,positive,2019-12-17T00:00:00,I need this shipped urgently for a gift,abandon
CUST_005244,Electronics,positive,2024-05-22T00:00:00,The product photo looks different from what I actually received,abandon
CUST_005249,Electronics,positive,2020-05-11T00:00:00,Can you recommend something within $50-100 budget?,abandon
CUST_005251,Electronics,negative,2021-02-17T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_005254,Clothing,positive,2022-05-03T00:00:00,I need a birthday gift for my sister who loves reading,abandon
CUST_005268,Home,neutral,2020-08-19T00:00:00,The customer service representative was very helpful yesterday,escalate
CUST_005269,Electronics,positive,2020-01-12T00:00:00,Can you recommend a good quality backpack for hiking trips?,abandon
CUST_005270,Sports,negative,2024-05-17T00:00:00,I need technical support for setting up my new wireless router,abandon
CUST_005275,Electronics,neutral,2024-12-24T00:00:00,Do you have any promotions or sales happening this weekend?,abandon
CUST_005279,Electronics,neutral,2022-05-03T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_005280,Electronics,neutral,2022-09-06T00:00:00,"The shoes are too tight, can I return them after wearing once?",abandon
CUST_005282,Electronics,positive,2022-04-04T00:00:00,I need a birthday gift for my sister who loves reading,abandon
CUST_005283,Electronics,positive,2022-01-15T00:00:00,I love this brand and have been a loyal customer for years,abandon
CUST_005289,Electronics,positive,2021-03-30T00:00:00,I need durable furniture that can withstand kids and pets,abandon
CUST_005294,Electronics,positive,2024-01-31T00:00:00,I need running shoes that are comfortable for long distances,abandon
CUST_005295,Clothing,positive,2020-11-16T00:00:00,Do you have this shirt in a larger size and different color?,abandon
CUST_005299,Home,negative,2022-02-16T00:00:00,Do you offer student discounts on laptops and tablets?,purchase
CUST_005303,Electronics,positive,2021-07-12T00:00:00,Do you offer student discounts on laptops and tablets?,abandon
CUST_005304,Electronics,negative,2020-01-03T00:00:00,I received the wrong item and need to exchange it immediately,abandon
CUST_005306,Electronics,neutral,2024-12-08T00:00:00,The sizing chart on your website seems inaccurate for clothing,abandon
CUST_005309,Clothing,positive,2021-10-11T00:00:00,What are the shipping costs for express delivery options?,abandon
CUST_005310,Electronics,negative,2024-06-04T00:00:00,The customer service representative was very helpful yesterday,abandon
CUST_005311,Electronics,positive,2021-08-16T00:00:00,Can you recommend something within $50-100 budget?,abandon
CUST_005313,Clothing,neutral,2022-12-07T00:00:00,I want to track my package that was supposed to arrive yesterday,abandon
CUST_005316,Home,positive,2019-11-28T00:00:00,The product photo looks different from what I actually received,abandon
CUST_005318,Home,positive,2019-07-24T00:00:00,Do you ship to rural areas and what are the delivery times?,abandon
CUST_005321,Electronics,negative,2021-03-10T00:00:00,"The shoes are too tight, can I return them after wearing once?",purchase
CUST_005324,Electronics,neutral,2023-08-05T00:00:00,Do you offer student discounts on laptops and tablets?,purchase
CUST_005326,Electronics,positive,2021-11-27T00:00:00,Can you price match if I found this cheaper elsewhere?,purchase
CUST_005330,Clothing,neutral,2024-08-07T00:00:00,Can you help me find wireless headphones with noise cancellation?,purchase
CUST_005332,Electronics,positive,2024-06-08T00:00:00,I want to file a complaint about the rude customer service agent,abandon
CUST_005334,Electronics,negative,2021-08-05T00:00:00,I need this shipped urgently for a gift,abandon
CUST_005335,Clothing,positive,2019-12-08T00:00:00,What is the warranty period for electronic devices?,abandon
CUST_005338,Electronics,positive,2024-09-26T00:00:00,"The shoes are too tight, can I return them after wearing once?",purchase
CUST_005344,Electronics,negative,2021-06-21T00:00:00,Can you recommend a good quality backpack for hiking trips?,purchase
CUST_005346,Electronics,positive,2020-03-01T00:00:00,Can I add another item to my existing order that hasn't shipped?,purchase
CUST_005347,Electronics,positive,2024-06-22T00:00:00,Can I add another item to my existing order that hasn't shipped?,purchase
CUST_005349,Electronics,neutral,2022-12-26T00:00:00,What's your return policy?,abandon
CUST_005351,Electronics,neutral,2019-03-16T00:00:00,Can I get a gift receipt without showing the price?,abandon
CUST_005353,Clothing,neutral,2020-12-27T00:00:00,I received the wrong item and need to exchange it immediately,purchase
CUST_005354,Electronics,negative,2020-05-27T00:00:00,What are the shipping costs for express delivery options?,purchase
CUST_005356,Clothing,negative,2020-07-18T00:00:00,The quality of materials seems poor compared to previous versions,abandon
CUST_005361,Clothing,positive,2022-06-11T00:00:00,What is your policy on returns for opened electronics?,abandon
CUST_005364,Clothing,positive,2023-03-13T00:00:00,I need running shoes that are comfortable for long distances,purchase
CUST_005366,Electronics,positive,2023-04-05T00:00:00,Can I get a gift receipt without showing the price?,abandon
